year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2020,2010,SW1809SWP20,SW1809SWP21,466278.0569,0,0,0
2020,2010,GW1807-8-01,1807246GW,466278.0569,579,0,0
2020,2010,GW-8,GW1807-8-01,465116.4036,0,0,0
2015,2010,SW1809SWP20,SW1809SWP21,465116.4036,0,0,0
2015,2010,GW1807-8-01,1807246GW,464031.3343,579,0,0
2015,2010,GW-8,GW1807-8-01,464031.3343,0,0,0
2010,2010,1807217IMP,1807203PD,462821.5621,0,44,0
2030,2010,1807055PD,1807055E,462821.5621,163.1,0,0
2030,2010,1807309IMP,1807309PD,461628.3486,8.797020451,44,0
2035,2010,GW-8,GW1807-8-02,461628.3486,0,0,0
2010,2010,GW1807-8-01,1807246GW,460462.7619,579,0,0
2030,2010,GW1807-4-11,GW1807-4-11.04,450432.4489,0,0,0
2010,2010,GW-8,GW1807-8-01,449300.8314,0,0,0
2035,2010,SW1807SWP22,SW1807SWP23,443654,0,0,0
2035,2010,SW1809SWP21,SW1807SWP22,439947.9774,290.7975273,0,0
2035,2010,1807217IMP,1807309IMP,439947.9774,0,0,0
2030,2010,SW1807SWP22,SW1807SWP23,439947.9774,0,0,0
2030,2010,SW1809SWP21,SW1807SWP22,435038.5609,287.0549895,0,0
2025,2010,SW1807SWP22,SW1807SWP23,435038.5609,0,0,0
2025,2010,SW1809SWP21,SW1807SWP22,435038.5609,287.2249356,0,0
2020,2010,SW1807SWP22,SW1807SWP23,431770,0,0,0
2020,2010,SW1809SWP21,SW1807SWP22,431096.636,287.149862,0,0
2015,2010,LK_BRYSA,CVP_SLNO,425122.0094,0,0,0
2015,2010,SW1807SWP22,SW1807SWP23,424338.0072,0,0,0
2015,2010,SW1809SWP21,SW1807SWP22,424338.0072,304.683588,0,0
2010,2010,SW1803SWP19,SW1809SWP20,424338.0072,2444.268571,0,0
2030,2010,GW-8,GW1807-8-02,419423.1208,0,0,0
2025,2010,1807309IMP,1807309PD,414479.0275,8.662414858,44,0
