year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af,,,,,,,,,
2035,2010,1806061PD,1806027PD,522.5930188,25,0,0,,20351806061PD1806027PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW-3,GW1806-3-36,522.1914894,0,0,0,,2025GW-3GW1806-3-36,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW-3,GW1806-3-36,522.1914894,0,0,0,,2030GW-3GW1806-3-36,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW-3,GW1806-3-36,522.1914894,0,0,0,,2035GW-3GW1806-3-36,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1806-3-36,1806013PD,522.1914894,471,26,0,,2025GW1806-3-361806013PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1806-3-36,1806013PD,522.1914894,471,26,0,,2030GW1806-3-361806013PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1806-3-36,1806013PD,522.1914894,471,26,0,,2035GW1806-3-361806013PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807161SW,1807221PD,519.7516845,25,224,0,,20151807161SW1807221PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807161SW,1807221PD,518.5403891,25,224,0,,20351807161SW1807221PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1805081EB,1804023PD,518,25,26,0,,2025SW1805081EB1804023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1806SWP15,SLO_Co_FCWCD,517.7827268,824.086018,0,0,,2035SW1806SWP15SLO_Co_FCWCD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SLO_Co_FCWCD,1806045PD,517.7827268,25,224,0,,2035SLO_Co_FCWCD1806045PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1807379,1807379REC,517.5,108,0,0,,2015WWT18073791807379REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1807379,1807379REC,517.5,108,0,0,,2020WWT18073791807379REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807379,1807379REC,517.5,108,0,0,,2025WWT18073791807379REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1807379,1807379REC,517.5,108,0,0,,2030WWT18073791807379REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1807379,1807379REC,517.5,108,0,0,,2035WWT18073791807379REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807379REC,1807379NPD,517.5,0,236,0,,20151807379REC1807379NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807379REC,1807379NPD,517.5,0,236,0,,20201807379REC1807379NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807379REC,1807379NPD,517.5,0,236,0,,20251807379REC1807379NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807379REC,1807379NPD,517.5,0,236,0,,20301807379REC1807379NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807379REC,1807379NPD,517.5,0,236,0,,20351807379REC1807379NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807379NPD,1807379E,517.5,195.72,0,0,,20151807379NPD1807379E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807379NPD,1807379E,517.5,195.72,0,0,,20201807379NPD1807379E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807379NPD,1807379E,517.5,195.72,0,0,,20251807379NPD1807379E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807379NPD,1807379E,517.5,195.72,0,0,,20301807379NPD1807379E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807379NPD,1807379E,517.5,195.72,0,0,,20351807379NPD1807379E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1806061PD,1806053PD,515.6107193,25,0,0,,20101806061PD1806053PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1807307a,1807307PD,515.3692599,579,26,0,,2020GW1807307a1807307PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1806017IMP,1806015PD,515.2293578,25,224,0,,20251806017IMP1806015PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1806017IMP,1806015PD,515.0091743,25,224,0,,20151806017IMP1806015PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1805049,1805049REC,514,108,0,0,,2010WWT18050491805049REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805049REC,1805049NPD,514,0,236,0,,20101805049REC1805049NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805049NPD,1805049E,514,381.84,0,0,,20101805049NPD1805049E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807161SW,1807221PD,513.5437959,25,224,0,,20301807161SW1807221PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1807-4-11,GW1807-4-11.02,513.0433821,0,0,0,,2020GW1807-4-11GW1807-4-11.02,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1805081EB,1804023PD,513,25,26,0,,2020SW1805081EB1804023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1805061,1805061REC,513,108,0,0,,2015WWT18050611805061REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805061REC,1805061NPD,513,0,236,0,,20151805061REC1805061NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805061NPD,1805061E,513,381.84,0,0,,20151805061NPD1805061E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1806061PD,1806027PD,512.1595704,25,0,0,,20251806061PD1806027PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1804023PD,1804023E,511.14,17.6,0,0,,20201804023PD1804023E,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW_CVPFKC,1803019PD,510.2404658,23.22,224,0,,2015SW_CVPFKC1803019PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807161SW,1807221PD,509.758498,25,224,0,,20251807161SW1807221PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1803069PD,1803069E,509.68,17.6,0,0,,20251803069PD1803069E,FALSE,TRUE,TRUE,TRUE,101%,,
2035,2010,CVP_SLNO,1805007PD,509.246371,10,224,0,,2035CVP_SLNO1805007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807187REC,1807187NPD,507.5,0,236,0,,20251807187REC1807187NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807187REC,1807187NPD,507.5,0,236,0,,20301807187REC1807187NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807187REC,1807187NPD,507.5,0,236,0,,20351807187REC1807187NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807187NPD,1807187E,507.5,195.72,0,0,,20251807187NPD1807187E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807187NPD,1807187E,507.5,195.72,0,0,,20301807187NPD1807187E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807187NPD,1807187E,507.5,195.72,0,0,,20351807187NPD1807187E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807041PD,1807043PD,507.2226857,25,0,0,,20301807041PD1807043PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1802SWP02,1802011PD,506.0567653,0,112,0,,2015SW1802SWP021802011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807161SW,1807221PD,505.2161405,25,224,0,,20201807161SW1807221PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1805081EB,1804023PD,505,25,26,0,,2015SW1805081EB1804023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,CVP_SLNO,1805007PD,504.2752038,10,224,0,,2030CVP_SLNO1805007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,DSL1807179,1807179PD,503.9597737,100,3980,0,,2035DSL18071791807179PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1802043PD,1802085PD,503.6309121,25,0,0,,20351802043PD1802085PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1801-1-55.01,1801021PD,503.4635974,178,26,0,,2025GW1801-1-55.011801021PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806017IMP,1806015PD,502.8990826,25,224,0,,20201806017IMP1806015PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1806SWP15,SLO_Co_FCWCD,502.4489408,824.086018,0,0,,2030SW1806SWP15SLO_Co_FCWCD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SLO_Co_FCWCD,1806045PD,502.4489408,25,224,0,,2030SLO_Co_FCWCD1806045PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1805-2-02,GW1805-2-02.02,502.1471103,0,0,0,,2025GW1805-2-02GW1805-2-02.02,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW-2,GW1805-2-02,502.1471103,0,0,0,,2025GW-2GW1805-2-02,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806061PD,1806027PD,501.4192558,25,0,0,,20201806061PD1806027PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,DSL1807179,1807179PD,501.0685104,100,3980,0,,2030DSL18071791807179PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807217PD,GWR1807-4-12,500,929,25,0,,20201807217PDGWR1807-4-12,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GWR1807-4-12,1807025E,500,163.1,0,0,,2020GWR1807-4-121807025E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1807031,1807031REC,500,108,0,0,,2015WWT18070311807031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1807031,1807031REC,500,108,0,0,,2020WWT18070311807031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807031,1807031REC,500,108,0,0,,2025WWT18070311807031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1807031,1807031REC,500,108,0,0,,2030WWT18070311807031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1807031,1807031REC,500,108,0,0,,2035WWT18070311807031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807031REC,1807031NPD,500,0,236,0,,20151807031REC1807031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807031REC,1807031NPD,500,0,236,0,,20201807031REC1807031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807031REC,1807031NPD,500,0,236,0,,20251807031REC1807031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807031REC,1807031NPD,500,0,236,0,,20301807031REC1807031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807031REC,1807031NPD,500,0,236,0,,20351807031REC1807031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807031NPD,1807031E,500,195.72,0,0,,20151807031NPD1807031E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807031NPD,1807031E,500,195.72,0,0,,20201807031NPD1807031E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807031NPD,1807031E,500,195.72,0,0,,20251807031NPD1807031E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807031NPD,1807031E,500,195.72,0,0,,20301807031NPD1807031E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807031NPD,1807031E,500,195.72,0,0,,20351807031NPD1807031E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1803033REC,1803033NPD,500,0,236,0,,20151803033REC1803033NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1803033REC,1803033NPD,500,0,236,0,,20201803033REC1803033NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1803033NPD,1803033E,500,21.12,0,0,,20151803033NPD1803033E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1803033NPD,1803033E,500,21.12,0,0,,20201803033NPD1803033E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1807181,1807181E,500,87,0,0,,2015SW18071811807181E,FALSE,TRUE,TRUE,TRUE,33%,,
2030,2010,XF1807202,1807202PD,500,0,224,0,,2030XF18072021807202PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1807202,1807202PD,500,579,26,0,,2015GW18072021807202PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1807202,1807202PD,500,579,26,0,,2020GW18072021807202PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1807202,1807202PD,500,579,26,0,,2025GW18072021807202PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1807202,1807202PD,500,579,26,0,,2030GW18072021807202PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807202,1807202PD,500,579,26,0,,2035GW18072021807202PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807231,1807231REC,500,108,0,0,,2025WWT18072311807231REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807231REC,1807231NPD,500,0,236,0,,20251807231REC1807231NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807231NPD,1807231E,500,195.72,0,0,,20251807231NPD1807231E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1809027,1809027REC,500,108,0,0,,2015WWT18090271809027REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1809027REC,1809027NPD,500,0,236,0,,20151809027REC1809027NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1809027NPD,1809027E,500,195.72,0,0,,20151809027NPD1809027E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1809033,1809033REC,500,108,0,0,,2020WWT18090331809033REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1809033,1809033REC,500,108,0,0,,2025WWT18090331809033REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1809033,1809033REC,500,108,0,0,,2030WWT18090331809033REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1809033,1809033REC,500,108,0,0,,2035WWT18090331809033REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1809033REC,1809033NPD,500,0,236,0,,20201809033REC1809033NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1809033REC,1809033NPD,500,0,236,0,,20251809033REC1809033NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1809033REC,1809033NPD,500,0,236,0,,20301809033REC1809033NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1809033REC,1809033NPD,500,0,236,0,,20351809033REC1809033NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1809033NPD,1809033E,500,195.72,0,0,,20201809033NPD1809033E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1809033NPD,1809033E,500,195.72,0,0,,20251809033NPD1809033E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1809033NPD,1809033E,500,195.72,0,0,,20301809033NPD1809033E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1809033NPD,1809033E,500,195.72,0,0,,20351809033NPD1809033E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807335REC,1807335NPD,500,0,236,0,,20201807335REC1807335NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807335REC,1807335NPD,500,0,236,0,,20251807335REC1807335NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807335REC,1807335NPD,500,0,236,0,,20301807335REC1807335NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807335REC,1807335NPD,500,0,236,0,,20351807335REC1807335NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807335NPD,1807335E,500,195.72,0,0,,20201807335NPD1807335E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807335NPD,1807335E,500,195.72,0,0,,20251807335NPD1807335E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807335NPD,1807335E,500,195.72,0,0,,20301807335NPD1807335E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807335NPD,1807335E,500,195.72,0,0,,20351807335NPD1807335E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1802099,1802099REC,500,108,0,0,,2015WWT18020991802099REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1802099REC,1802099NPD,500,0,236,0,,20151802099REC1802099NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1802099NPD,1802099E,500,21.12,0,0,,20151802099NPD1802099E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807335REC,1807335NPD,500,0,236,0,,20151807335REC1807335NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807335NPD,1807335E,500,195.72,0,0,,20151807335NPD1807335E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW-3,GW1806-3-36,498.6382979,0,0,0,,2020GW-3GW1806-3-36,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1806-3-36,1806013PD,498.6382979,471,26,0,,2020GW1806-3-361806013PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1805073,1805073REC,498,108,0,0,,2035WWT18050731805073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1805073REC,1805073NPD,498,0,236,0,,20351805073REC1805073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1805073NPD,1805073E,498,381.84,0,0,,20351805073NPD1805073E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807391NPD,1807391E,498,195.72,0,0,,20351807391NPD1807391E,FALSE,TRUE,TRUE,TRUE,200%,,
2025,2010,DSL1807179,1807179PD,497.8001257,100,3980,0,,2025DSL18071791807179PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,CVP_SLNO,1805007PD,497.116723,10,224,0,,2025CVP_SLNO1805007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1807335b,1807335REC,497,108,0,0,,2010WWT1807335b1807335REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807335REC,1807335NPD,497,0,236,0,,20101807335REC1807335NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807335NPD,1807335E,497,195.72,0,0,,20101807335NPD1807335E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807391REC,1807391NPD,497,0,236,0,,20151807391REC1807391NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1804023PD,1804023E,494.4,17.6,0,0,,20251804023PD1804023E,FALSE,TRUE,TRUE,TRUE,105%,,
2030,2010,1804023PD,1804023E,494.4,17.6,0,0,,20301804023PD1804023E,FALSE,TRUE,TRUE,TRUE,106%,,
2035,2010,1804023PD,1804023E,494.4,17.6,0,0,,20351804023PD1804023E,FALSE,TRUE,TRUE,TRUE,106%,,
2035,2010,GW1806-3-12,1806053PD,493.9448441,532.2594375,181.75,0,,2035GW1806-3-121806053PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,DSL1807179,1807179PD,493.7774984,100,3980,0,,2020DSL18071791807179PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1802083PD,1802085PD,490.9753371,25,0,0,,20151802083PD1802085PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1802SWP02,1802011PD,490.8989964,0,112,0,,2035SW1802SWP021802011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,CVP_SLNO,1805007PD,490.6542056,10,224,0,,2020CVP_SLNO1805007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1804001,1804001REC,487,108,0,0,,2015WWT18040011804001REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1804001REC,1804001NPD,487,0,236,0,,20151804001REC1804001NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1804001NPD,1804001E,487,21.12,0,0,,20151804001NPD1804001E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1802SWP02,1802011PD,486.1058247,0,112,0,,2030SW1802SWP021802011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1806SWP15,SLO_Co_FCWCD,486.0453558,824.086018,0,0,,2025SW1806SWP15SLO_Co_FCWCD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SLO_Co_FCWCD,1806045PD,486.0453558,25,224,0,,2025SLO_Co_FCWCD1806045PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807161REC,1807385NPD,486,0,0,0,,20151807161REC1807385NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807161REC,1807385NPD,486,0,0,0,,20201807161REC1807385NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807161REC,1807385NPD,486,0,0,0,,20251807161REC1807385NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807161REC,1807385NPD,486,0,0,0,,20301807161REC1807385NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807161REC,1807385NPD,486,0,0,0,,20351807161REC1807385NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807385NPD,1807385E,486,752,0,0,,20151807385NPD1807385E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807385NPD,1807385E,486,752,0,0,,20201807385NPD1807385E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807385NPD,1807385E,486,752,0,0,,20251807385NPD1807385E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807385NPD,1807385E,486,752,0,0,,20301807385NPD1807385E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807385NPD,1807385E,486,752,0,0,,20351807385NPD1807385E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805097IMP,1805005PD,485.2344577,486.7220117,210.1313321,0,,20101805097IMP1805005PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1805023,1805023PD,484.4744363,87,224,0,,2035SW18050231805023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1805081EB,1804023PD,484,25,26,0,,2010SW1805081EB1804023PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1802SWP02,1802011PD,481.7167462,0,112,0,,2025SW1802SWP021802011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,WWT1804023,1804023REC,481.5,108,0,0,,2010WWT18040231804023REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1804023,1804023REC,481.5,108,0,0,,2015WWT18040231804023REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1804023,1804023REC,481.5,108,0,0,,2020WWT18040231804023REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1804023,1804023REC,481.5,108,0,0,,2025WWT18040231804023REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1804023,1804023REC,481.5,108,0,0,,2030WWT18040231804023REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1804023,1804023REC,481.5,108,0,0,,2035WWT18040231804023REC,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1804023REC,1804023NPD,481.5,0,236,0,,20101804023REC1804023NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1804023REC,1804023NPD,481.5,0,236,0,,20151804023REC1804023NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1804023REC,1804023NPD,481.5,0,236,0,,20201804023REC1804023NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1804023REC,1804023NPD,481.5,0,236,0,,20251804023REC1804023NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1804023REC,1804023NPD,481.5,0,236,0,,20301804023REC1804023NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1804023REC,1804023NPD,481.5,0,236,0,,20351804023REC1804023NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1804023NPD,1804023E,481.5,21.12,0,0,,20101804023NPD1804023E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1804023NPD,1804023E,481.5,21.12,0,0,,20151804023NPD1804023E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1804023NPD,1804023E,481.5,21.12,0,0,,20201804023NPD1804023E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1804023NPD,1804023E,481.5,21.12,0,0,,20251804023NPD1804023E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1804023NPD,1804023E,481.5,21.12,0,0,,20301804023NPD1804023E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1804023NPD,1804023E,481.5,21.12,0,0,,20351804023NPD1804023E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1806031,1806031REC,480,108,0,0,,2015WWT18060311806031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,WWT1806031,1806031REC,480,108,0,0,,2020WWT18060311806031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1806031,1806031REC,480,108,0,0,,2025WWT18060311806031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1806031,1806031REC,480,108,0,0,,2030WWT18060311806031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1806031,1806031REC,480,108,0,0,,2035WWT18060311806031REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1806031REC,1806031NPD,480,0,236,0,,20151806031REC1806031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806031REC,1806031NPD,480,0,236,0,,20201806031REC1806031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1806031REC,1806031NPD,480,0,236,0,,20251806031REC1806031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1806031REC,1806031NPD,480,0,236,0,,20301806031REC1806031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1806031REC,1806031NPD,480,0,236,0,,20351806031REC1806031NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1806031NPD,1806031E,480,195.72,0,0,,20151806031NPD1806031E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806031NPD,1806031E,480,195.72,0,0,,20201806031NPD1806031E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1806031NPD,1806031E,480,195.72,0,0,,20251806031NPD1806031E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1806031NPD,1806031E,480,195.72,0,0,,20301806031NPD1806031E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1806031NPD,1806031E,480,195.72,0,0,,20351806031NPD1806031E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1805073,1805073REC,479,108,0,0,,2025WWT18050731805073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1805073,1805073REC,479,108,0,0,,2030WWT18050731805073REC,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1805073REC,1805073NPD,479,0,236,0,,20251805073REC1805073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1805073REC,1805073NPD,479,0,236,0,,20301805073REC1805073NPD,TRUE,TRUE,TRUE,TRUE,100%,,
